id_pedido,data_pedido,id_cliente,nome_cliente,email_cliente,cidade_cliente,estado_cliente,id_produto,nome_produto,categoria,quantidade,preco_unitario,preco_total,metodo_pagamento,status_pedido,ano,mes,dia_semana
PEDIDO-3798,2025-05-28,CLIENTE-950,Dra. Ana Julia Marques,fonsecaisadora@example.org,Cidade Não Informada,MS,PRODUTO-4181,Livros de fantasia,Livros,1,980.57,980.57,Cartão De Crédito,Entregue,2025,5,Wednesday
PEDIDO-3799,2025-12-01,CLIENTE-729,Nicolas Campos,yuri50@example.org,Mendes,PA,PRODUTO-1817,Fone de ouvido,Eletrônicos,5,478.23,2391.15,Pix,Entregue,2025,12,Monday
PEDIDO-3800,2025-05-23,CLIENTE-281,Juliana Campos,hnovaes@example.net,Rocha,PR,PRODUTO-3626,Saia,Roupas,4,232.61,930.44,Transferência,Entregue,2025,5,Friday
PEDIDO-3801,2025-08-19,CLIENTE-105,Luísa da Luz,vargasmanuella@example.com,Ramos,RJ,PRODUTO-1766,Faixa elástica de treino,Esportes,1,1866.94,1866.94,Boleto,Processando,2025,8,Tuesday
PEDIDO-3802,2026-01-10,CLIENTE-138,Sr. Henrique da Paz,isaacnogueira@example.org,Fonseca,GO,PRODUTO-7553,Chinelo,Calçados,4,266.25,1065.0,Cartão De Débito,Entregue,2026,1,Saturday
PEDIDO-3803,2026-03-08,CLIENTE-546,Sr. Luiz Fernando Nascimento,isaacpires@example.net,Garcia,PR,PRODUTO-3126,Paleta de maquiagem,Beleza,3,475.86,1427.58,Transferência,Cancelado,2026,3,Sunday
PEDIDO-3804,2025-11-17,CLIENTE-110,Vitor Gabriel da Costa,matheusjesus@example.org,Pereira,MT,PRODUTO-6334,Caixa de som,Eletrônicos,4,388.26,1553.04,Pix,Processando,2025,11,Monday
PEDIDO-3805,2025-10-25,CLIENTE-945,Brenda Cunha,cunhajose-miguel@example.org,Da Cunha Grande,RR,PRODUTO-3402,Livros de programação,Livros,1,450.89,450.89,Boleto,Processando,2025,10,Saturday
PEDIDO-3806,2025-10-24,CLIENTE-758,Cecília Campos,almeidaarthur-miguel@example.net,Pimenta,AM,PRODUTO-5243,Lipliner,Beleza,1,1931.75,1931.75,Pix,Entregue,2025,10,Friday
PEDIDO-3807,2025-05-01,CLIENTE-832,Letícia Casa Grande,anthony-gabriel37@example.net,Peixoto,SP,PRODUTO-7374,Webcam,Eletrônicos,3,1804.86,5414.58,Pix,Entregue,2025,5,Thursday
PEDIDO-3808,2025-06-18,CLIENTE-301,Mariana Rezende,castrosamuel@example.org,Ramos,MS,PRODUTO-3927,Mangás,Livros,4,1334.06,5336.24,Cartão De Débito,Cancelado,2025,6,Wednesday
PEDIDO-3809,2025-04-18,CLIENTE-530,Maria Flor Rezende,bcarvalho@example.org,Casa Grande,AP,PRODUTO-1518,Esmalte,Beleza,2,1590.58,3181.16,Transferência,Processando,2025,4,Friday
PEDIDO-3810,2025-12-01,CLIENTE-146,Arthur Miguel Carvalho,guilherme37@example.net,Viana,ES,PRODUTO-5545,Esmalte,Beleza,1,973.09,973.09,Pix,Entregue,2025,12,Monday
PEDIDO-3811,2025-08-21,CLIENTE-551,Lucas Gabriel Moura,jose-miguel53@example.net,Jesus De Ribeiro,MA,PRODUTO-2417,Controle de videogame,Eletrônicos,5,1250.22,6251.1,Boleto,Entregue,2025,8,Thursday
PEDIDO-3812,2025-03-31,CLIENTE-287,Davi Lucas Garcia,arthur97@example.net,Martins,ES,PRODUTO-3763,SSD,Eletrônicos,5,477.43,2387.15,Pix,Processando,2025,3,Monday
PEDIDO-3813,2025-08-09,CLIENTE-179,Sra. Ágatha Lima,esterbrito@example.com,Dias De Goiás,PB,PRODUTO-9129,Desodorante,Beleza,2,573.9,1147.8,Cartão De Débito,Processando,2025,8,Saturday
PEDIDO-3814,2026-01-02,CLIENTE-613,Alana Guerra,eaparecida@example.com,Freitas Alegre,PA,PRODUTO-7368,Secador de cabelo,Beleza,3,924.84,2774.52,Cartão De Crédito,Entregue,2026,1,Friday
PEDIDO-3815,2025-03-19,CLIENTE-400,Daniel Melo,icassiano@example.org,Novais,CE,PRODUTO-9782,Extensão de cílios,Beleza,2,788.08,1576.16,Boleto,Processando,2025,3,Wednesday
PEDIDO-3816,2025-06-11,CLIENTE-142,Ana Lívia Campos,vitor-gabrielcasa-grande@example.org,Da Mota Da Praia,AP,PRODUTO-8661,Bota,Calçados,2,1055.65,2111.3,Pix,Entregue,2025,6,Wednesday
PEDIDO-3817,2025-06-13,CLIENTE-103,Ana Liz Moura,dbarbosa@example.net,Castro,RJ,PRODUTO-6552,Espelho decorativo,Casa E Decoração,5,1755.07,8775.35,Pix,Processando,2025,6,Friday
PEDIDO-3818,2025-08-08,CLIENTE-374,Srta. Isabel Araújo,beniciocaldeira@example.com,Sousa Do Galho,RS,PRODUTO-2497,Regata,Roupas,3,507.19,1521.57,Transferência,Cancelado,2025,8,Friday
PEDIDO-3819,2025-06-29,CLIENTE-917,Cliente não informado,usilveira@example.net,Sampaio,XX,PRODUTO-8001,Bola de futebol,Esportes,1,1003.02,1003.02,Cartão De Débito,Cancelado,2025,6,Sunday
PEDIDO-3820,2026-01-30,CLIENTE-327,Lorena Cirino,epimenta@example.com,Da Mata Do Amparo,AL,PRODUTO-9277,Livros de histórias,Livros,3,587.82,1763.46,Cartão De Débito,Entregue,2026,1,Friday
PEDIDO-3821,2025-11-02,CLIENTE-484,Joana Montenegro,luiz-gustavo06@example.net,Da Cruz Do Galho,MG,PRODUTO-9883,Adaptador USB,Eletrônicos,3,1763.02,5289.0599999999995,Pix,Processando,2025,11,Sunday
PEDIDO-3822,2025-03-28,CLIENTE-234,Diego Cavalcanti,scasa-grande@example.org,Das Neves,PB,PRODUTO-7352,Raquete de tênis,Esportes,2,838.06,1676.12,Cartão De Crédito,Processando,2025,3,Friday
PEDIDO-3823,2025-05-16,CLIENTE-810,Sr. Alexandre Sales,macedokevin@example.net,Vasconcelos Da Prata,RN,PRODUTO-9510,Webcam,Eletrônicos,5,1505.76,7528.8,Transferência,Entregue,2025,5,Friday
PEDIDO-3824,2025-07-05,CLIENTE-252,Henry da Conceição,ecaldeira@example.org,Alves,RR,PRODUTO-8788,Livros de drama,Livros,2,1174.89,2349.78,Cartão De Crédito,Entregue,2025,7,Saturday
PEDIDO-3825,2025-12-14,CLIENTE-415,Allana Abreu,ana-julia15@example.org,Costela,RN,PRODUTO-1671,Scarpin,Calçados,5,800.86,4004.3,Pix,Entregue,2025,12,Sunday
PEDIDO-3826,2025-09-21,CLIENTE-870,Luiz Henrique Vargas,albuquerquezoe@example.net,Pacheco Grande,SP,PRODUTO-1545,Livros de negócios,Livros,1,494.39,494.39,Boleto,Processando,2025,9,Sunday
PEDIDO-3827,2025-03-28,CLIENTE-535,Lorenzo Abreu,qviana@example.com,Pereira,AM,PRODUTO-9342,Espelho decorativo,Casa E Decoração,2,102.75,205.5,Cartão De Débito,Cancelado,2025,3,Friday
PEDIDO-3828,2025-12-16,CLIENTE-316,Julia Moura,rodriguessarah@example.net,Duarte Da Prata,SC,PRODUTO-7628,Controle de videogame,Eletrônicos,1,1118.59,1118.59,Boleto,Entregue,2025,12,Tuesday
PEDIDO-3829,2025-07-02,CLIENTE-530,Nicole Ribeiro,abreulorenzo@example.org,Guerra Dos Dourados,RJ,PRODUTO-8788,Livros infantis,Livros,3,1563.4,4690.200000000001,Transferência,Entregue,2025,7,Wednesday
PEDIDO-3830,2025-11-28,CLIENTE-562,Alana Silveira,bryan66@example.com,Aragão,CE,PRODUTO-9307,Cortina,Casa E Decoração,3,475.16,1425.48,Pix,Cancelado,2025,11,Friday
PEDIDO-3831,2026-02-24,CLIENTE-946,Ryan Ferreira,lbarbosa@example.net,Pastor De Almeida,RR,PRODUTO-7344,Controle de videogame,Eletrônicos,2,1166.65,2333.3,Boleto,Processando,2026,2,Tuesday
PEDIDO-3832,2026-02-22,CLIENTE-273,Pedro Lucas Casa Grande,joao-miguelrocha@example.net,Porto,MS,PRODUTO-9438,Mochila esportiva,Esportes,5,1743.49,8717.45,Transferência,Processando,2026,2,Sunday
PEDIDO-3833,2025-05-17,CLIENTE-124,Maitê Aparecida,britohenry-gabriel@example.net,Sá,CE,PRODUTO-6159,Raquete de tênis,Esportes,3,1703.91,5111.7300000000005,Pix,Cancelado,2025,5,Saturday
PEDIDO-3834,2025-05-02,CLIENTE-948,Srta. Caroline Montenegro,bmoura@example.net,Freitas Do Galho,RJ,PRODUTO-8461,Notebook,Eletrônicos,3,1313.43,3940.29,Transferência,Processando,2025,5,Friday
PEDIDO-3835,2025-06-07,CLIENTE-883,Maria Alice Siqueira,benjamin37@example.org,Silva De Araújo,AP,PRODUTO-9930,Smart TV,Eletrônicos,4,107.99,431.96,Cartão De Débito,Entregue,2025,6,Saturday
PEDIDO-3836,2025-03-24,CLIENTE-162,Eloah Leão,dleao@example.net,Castro Da Prata,BA,PRODUTO-2142,Paleta de maquiagem,Beleza,2,1176.87,2353.74,Cartão De Crédito,Processando,2025,3,Monday
PEDIDO-3837,2025-12-23,CLIENTE-929,Ana Clara Leão,amandanogueira@example.net,Guerra,RO,PRODUTO-3905,Organizador de mesa,Casa E Decoração,5,1686.65,8433.25,Cartão De Crédito,Cancelado,2025,12,Tuesday
PEDIDO-3838,2025-11-23,CLIENTE-935,Enzo Gabriel Monteiro,raquelfonseca@example.org,Pereira,DF,PRODUTO-3617,Vaso de planta,Casa E Decoração,1,1145.61,1145.61,Cartão De Débito,Cancelado,2025,11,Sunday
PEDIDO-3839,2025-07-26,CLIENTE-887,Bella Teixeira,novaesapollo@example.net,Leão Do Galho,TO,PRODUTO-4823,Roupa íntima,Roupas,1,942.21,942.21,Cartão De Crédito,Cancelado,2025,7,Saturday
PEDIDO-3840,2026-01-18,CLIENTE-950,Stella da Conceição,brayan13@example.com,Farias Da Mata,AC,PRODUTO-5299,Bota,Calçados,4,1195.26,4781.04,Boleto,Entregue,2026,1,Sunday
PEDIDO-3841,2025-04-02,CLIENTE-812,João Miguel Machado,jleao@example.org,Sá,RJ,PRODUTO-9774,Velas aromáticas,Casa E Decoração,2,1946.33,3892.66,Cartão De Crédito,Cancelado,2025,4,Wednesday
PEDIDO-3842,2025-08-25,CLIENTE-434,Brayan da Costa,smarques@example.org,Oliveira,SC,PRODUTO-1315,Tênis casual,Calçados,3,749.65,2248.95,Transferência,Cancelado,2025,8,Monday
PEDIDO-3843,2026-02-05,CLIENTE-560,Maria Liz Fonseca,vicentenovaes@example.org,Moraes Do Amparo,PB,PRODUTO-7232,Smartwatch,Eletrônicos,1,1253.01,1253.01,Transferência,Processando,2026,2,Thursday
PEDIDO-3844,2026-02-24,CLIENTE-476,Murilo Montenegro,pietramarques@example.org,Araújo De Vieira,ES,PRODUTO-9691,Bota,Calçados,3,502.4,1507.1999999999998,Transferência,Cancelado,2026,2,Tuesday
PEDIDO-3845,2026-02-19,CLIENTE-774,Benjamin Porto,esantos@example.net,Correia Alegre,MS,PRODUTO-5019,Condicionador,Beleza,2,1576.48,3152.96,Cartão De Crédito,Processando,2026,2,Thursday
PEDIDO-3846,2025-04-27,CLIENTE-214,Sofia Correia,julianabrito@example.net,Nogueira,PI,PRODUTO-8724,Livros de histórias,Livros,1,803.41,803.41,Cartão De Débito,Cancelado,2025,4,Sunday
PEDIDO-3847,2025-04-01,CLIENTE-327,Renan Teixeira,lrocha@example.net,Sá,RN,PRODUTO-2866,Tapete de yoga,Esportes,5,1180.8,5904.0,Cartão De Crédito,Entregue,2025,4,Tuesday
PEDIDO-3848,2025-08-04,CLIENTE-971,André Andrade,maria-helena84@example.com,Moraes,BA,PRODUTO-3325,Coturno,Calçados,5,231.65,1158.25,Cartão De Crédito,Entregue,2025,8,Monday
PEDIDO-3849,2025-03-30,CLIENTE-893,Maria Helena Nascimento,fernandavieira@example.net,Gomes,RO,PRODUTO-2874,Controle de videogame,Eletrônicos,1,1876.99,1876.99,Boleto,Processando,2025,3,Sunday
PEDIDO-3850,2026-02-07,CLIENTE-143,Mirella da Mata,barrosbryan@example.com,Machado Da Serra,RS,PRODUTO-1785,Livros de programação,Livros,1,1050.7,1050.7,Transferência,Entregue,2026,2,Saturday
PEDIDO-3851,2025-09-08,CLIENTE-986,Maysa Montenegro,santosvalentim@example.net,Da Cunha Da Mata,BA,PRODUTO-2074,Removedor de esmalte,Beleza,2,834.12,1668.24,Transferência,Entregue,2025,9,Monday
PEDIDO-3852,2026-01-25,CLIENTE-524,Luiz Felipe Azevedo,diasryan@example.com,Da Costa Do Oeste,RJ,PRODUTO-3848,Velas aromáticas,Casa E Decoração,3,1674.2,5022.6,Transferência,Processando,2026,1,Sunday
PEDIDO-3853,2025-09-23,CLIENTE-130,Benício Aparecida,fda-rosa@example.net,Jesus,SC,PRODUTO-1315,Luvas de academia,Esportes,2,1056.86,2113.72,Transferência,Processando,2025,9,Tuesday
PEDIDO-3854,2026-02-02,CLIENTE-288,Igor Carvalho,wnovaes@example.org,Câmara,RS,PRODUTO-8650,Luvas de academia,Esportes,3,223.19,669.5699999999999,Cartão De Débito,Cancelado,2026,2,Monday
PEDIDO-3855,2025-04-01,CLIENTE-706,Gael Costela,xporto@example.net,Aparecida De Cardoso,BA,PRODUTO-3809,Controle de videogame,Eletrônicos,1,814.23,814.23,Cartão De Crédito,Cancelado,2025,4,Tuesday
PEDIDO-3856,2025-05-06,CLIENTE-117,Ana Liz Moreira,marianemoraes@example.org,Rezende,PI,PRODUTO-2966,Roupa íntima,Roupas,1,1289.43,1289.43,Boleto,Processando,2025,5,Tuesday
PEDIDO-3857,2025-07-06,CLIENTE-370,Olivia Rezende,siqueirajade@example.org,Cirino De Montenegro,MS,PRODUTO-5412,Sandália,Calçados,3,1615.98,4847.9400000000005,Cartão De Débito,Cancelado,2025,7,Sunday
PEDIDO-3858,2025-06-25,CLIENTE-757,Ana Luiza Alves,lcampos@example.com,Costela Das Flores,DF,PRODUTO-6472,Tênis de corrida,Calçados,4,1804.98,7219.92,Cartão De Crédito,Entregue,2025,6,Wednesday
PEDIDO-3859,2025-04-15,CLIENTE-864,Cliente não informado,danielfreitas@example.net,Macedo,XX,PRODUTO-7126,Halteres,Esportes,1,1213.51,1213.51,Boleto,Entregue,2025,4,Tuesday
PEDIDO-3860,2025-08-30,CLIENTE-354,Dra. Eduarda Novais,livia78@example.org,Duarte,MS,PRODUTO-3992,Câmera digital,Eletrônicos,5,930.13,4650.65,Cartão De Crédito,Entregue,2025,8,Saturday
PEDIDO-3861,2025-09-03,CLIENTE-764,Gael Henrique Mendes,caueda-costa@example.org,Azevedo De Nogueira,CE,PRODUTO-8354,Shampoo,Beleza,2,1840.67,3681.34,Pix,Entregue,2025,9,Wednesday
PEDIDO-3862,2025-05-04,CLIENTE-236,Fernando Borges,fernandesvalentina@example.net,Nogueira,AP,PRODUTO-6051,Condicionador,Beleza,3,741.98,2225.94,Cartão De Débito,Processando,2025,5,Sunday
PEDIDO-3863,2025-10-12,CLIENTE-181,Mateus Pacheco,teixeiraigor@example.org,Ramos,SC,PRODUTO-9729,Capacete para ciclismo,Esportes,4,1590.06,6360.24,Pix,Cancelado,2025,10,Sunday
PEDIDO-3864,2025-12-06,CLIENTE-348,Léo Rios,ana-beatriz86@example.org,Cidade Não Informada,SC,PRODUTO-9958,Quadro decorativo,Casa E Decoração,1,736.94,736.94,Cartão De Débito,Processando,2025,12,Saturday
PEDIDO-3865,2025-08-17,CLIENTE-478,Giovanna Viana,almeidaelisa@example.org,Gonçalves,PE,PRODUTO-7554,Sapatilha,Calçados,2,1998.17,3996.34,Boleto,Entregue,2025,8,Sunday
PEDIDO-3866,2025-12-07,CLIENTE-490,Eduardo Pereira,joao-gabrielvargas@example.com,Da Conceição Do Sul,AM,PRODUTO-8595,Livros infantis,Livros,5,1941.8,9709.0,Cartão De Débito,Processando,2025,12,Sunday
PEDIDO-3867,2025-07-06,CLIENTE-232,Gael Henrique Rocha,egarcia@example.net,Da Rosa Do Norte,RS,PRODUTO-6085,Tênis de academia,Calçados,4,1937.19,7748.76,Boleto,Entregue,2025,7,Sunday
PEDIDO-3868,2025-09-23,CLIENTE-362,Arthur Gabriel Moraes,theoporto@example.org,Barbosa,RJ,PRODUTO-9592,Regata,Roupas,2,373.28,746.56,Cartão De Débito,Cancelado,2025,9,Tuesday
PEDIDO-3869,2025-10-02,CLIENTE-111,Rafaela das Neves,pauloalves@example.com,Montenegro Verde,TO,PRODUTO-7831,Livros de desenvolvimento pessoal,Livros,1,1934.67,1934.67,Transferência,Cancelado,2025,10,Thursday
PEDIDO-3870,2025-09-10,CLIENTE-293,Alana Viana,salespedro-henrique@example.com,Camargo,SC,PRODUTO-7176,Tênis de academia,Calçados,5,1821.93,9109.65,Transferência,Cancelado,2025,9,Wednesday
PEDIDO-3871,2025-04-09,CLIENTE-702,Thales Nogueira,bmoraes@example.net,Souza,MT,PRODUTO-9981,Halteres,Esportes,2,675.2,1350.4,Transferência,Cancelado,2025,4,Wednesday
PEDIDO-3872,2025-09-08,CLIENTE-509,Carolina Rezende,ryan15@example.net,Borges Do Campo,MS,PRODUTO-9433,Vaso de planta,Casa E Decoração,4,929.33,3717.32,Boleto,Processando,2025,9,Monday
PEDIDO-3873,2025-05-08,CLIENTE-544,Sra. Lívia Costa,antonyda-rosa@example.com,Da Mata Da Prata,PB,PRODUTO-5933,Tablet,Eletrônicos,2,546.87,1093.74,Boleto,Entregue,2025,5,Thursday
PEDIDO-3874,2025-10-04,CLIENTE-987,Oliver das Neves,pedro-lucasda-mota@example.com,Marques Do Sul,DF,PRODUTO-5120,Batom,Beleza,1,688.37,688.37,Transferência,Cancelado,2025,10,Saturday
PEDIDO-3875,2026-03-03,CLIENTE-882,Clara da Paz,aparecidakamilly@example.net,Souza,AP,PRODUTO-2386,Quadro decorativo,Casa E Decoração,2,834.78,1669.56,Cartão De Crédito,Entregue,2026,3,Tuesday
PEDIDO-3876,2026-02-23,CLIENTE-396,Milena Fogaça,lrodrigues@example.com,Nogueira De Da Rosa,MA,PRODUTO-1813,Coturno,Calçados,4,1863.4,7453.6,Boleto,Cancelado,2026,2,Monday
PEDIDO-3877,2025-08-15,CLIENTE-168,Igor Vieira,raquel79@example.com,Silveira,GO,PRODUTO-5996,Batom,Beleza,1,1747.89,1747.89,Transferência,Entregue,2025,8,Friday
PEDIDO-3878,2025-07-28,CLIENTE-221,Dr. Breno Fernandes,santosmaria@example.org,Cardoso De Goiás,DF,PRODUTO-4344,HD externo,Eletrônicos,5,1016.63,5083.15,Boleto,Cancelado,2025,7,Monday
PEDIDO-3879,2025-06-18,CLIENTE-581,Sophie Pastor,ocarvalho@example.org,Pacheco,SE,PRODUTO-1543,Bikinis,Roupas,4,1306.63,5226.52,Cartão De Débito,Processando,2025,6,Wednesday
PEDIDO-3880,2025-05-09,CLIENTE-904,Lara da Conceição,nascimentojoao-felipe@example.org,Ferreira,MS,PRODUTO-3218,Corda de pular,Esportes,1,692.54,692.54,Boleto,Entregue,2025,5,Friday
PEDIDO-3881,2026-02-26,CLIENTE-339,Maria Flor Cavalcanti,wsousa@example.net,Da Mata Da Serra,GO,PRODUTO-4803,Tênis esportivo,Calçados,5,1868.35,9341.75,Cartão De Débito,Processando,2026,2,Thursday
PEDIDO-3882,2025-10-20,CLIENTE-919,Dra. Ana Sophia Moreira,ana-sophiasantos@example.com,Monteiro Da Mata,SE,PRODUTO-5276,Smart TV,Eletrônicos,2,1834.98,3669.96,Transferência,Cancelado,2025,10,Monday
PEDIDO-3883,2025-07-14,CLIENTE-936,Lucca Pimenta,riosnicole@example.com,Casa Grande,PI,PRODUTO-7062,Smart TV,Eletrônicos,5,306.83,1534.1499999999999,Cartão De Crédito,Entregue,2025,7,Monday
PEDIDO-3884,2025-09-13,CLIENTE-473,Dr. Nicolas da Rosa,macedoleandro@example.net,Da Paz,CE,PRODUTO-1045,Roupa íntima,Roupas,5,846.56,4232.799999999999,Cartão De Crédito,Cancelado,2025,9,Saturday
PEDIDO-3885,2026-03-10,CLIENTE-441,Benicio Fernandes,vianacaroline@example.net,Lima,RR,PRODUTO-3505,Histórias em quadrinho,Livros,3,1706.67,5120.01,Cartão De Crédito,Processando,2026,3,Tuesday
PEDIDO-3886,2025-09-26,CLIENTE-414,Srta. Bárbara Caldeira,maria-eduarda82@example.org,Camargo,RR,PRODUTO-5220,Livros de ficção científica,Livros,2,670.08,1340.16,Cartão De Crédito,Cancelado,2025,9,Friday
PEDIDO-3887,2025-08-14,CLIENTE-776,Ester Novaes,ian47@example.com,Casa Grande Das Pedras,AP,PRODUTO-6173,Estante,Casa E Decoração,4,239.02,956.08,Cartão De Crédito,Processando,2025,8,Thursday
PEDIDO-3888,2026-01-17,CLIENTE-301,João Pedro Santos,thiago61@example.com,Novais Do Sul,RJ,PRODUTO-3778,Bola de basquete,Esportes,4,1981.63,7926.52,Pix,Entregue,2026,1,Saturday
PEDIDO-3889,2025-06-26,CLIENTE-188,Júlia Cavalcante,ana-livia23@example.com,Nunes,RO,PRODUTO-3938,Condicionador,Beleza,2,1405.27,2810.54,Transferência,Cancelado,2025,6,Thursday
PEDIDO-3890,2025-06-11,CLIENTE-711,Emanuelly Mendes,isabellyporto@example.org,Da Mota,TO,PRODUTO-2162,Skate,Esportes,2,1055.49,2110.98,Boleto,Entregue,2025,6,Wednesday
PEDIDO-3891,2025-10-22,CLIENTE-294,Diego Correia,caldeiraalice@example.com,Barbosa De Vieira,PB,PRODUTO-4012,Chinelo,Calçados,3,586.37,1759.1100000000001,Cartão De Débito,Processando,2025,10,Wednesday
PEDIDO-3892,2025-11-21,CLIENTE-100,João Gabriel Souza,lopespietra@example.net,Pimenta,PB,PRODUTO-5438,Removedor de maquiagem,Beleza,4,100.06,400.24,Transferência,Processando,2025,11,Friday
PEDIDO-3893,2025-04-07,CLIENTE-893,Marcos Vinicius Fonseca,caio93@example.com,Cavalcante,AM,PRODUTO-6164,Vestido,Roupas,1,1399.07,1399.07,Cartão De Débito,Processando,2025,4,Monday
PEDIDO-3894,2025-06-28,CLIENTE-896,Bruno Almeida,oda-mata@example.com,Mendonça Do Norte,PR,PRODUTO-2168,Removedor de maquiagem,Beleza,1,1956.04,1956.04,Transferência,Processando,2025,6,Saturday
PEDIDO-3895,2025-10-13,CLIENTE-811,Sr. Yan Gomes,erick92@example.net,Melo Da Prata,RO,PRODUTO-3727,Bikinis,Roupas,5,726.87,3634.35,Pix,Processando,2025,10,Monday
PEDIDO-3896,2025-10-16,CLIENTE-361,Hadassa Jesus,eandrade@example.net,Silva,GO,PRODUTO-2202,Webcam,Eletrônicos,5,52.84,264.20000000000005,Pix,Cancelado,2025,10,Thursday
PEDIDO-3897,2025-11-05,CLIENTE-846,Gabriela Araújo,ivasconcelos@example.net,Campos Do Amparo,AL,PRODUTO-2563,Tapete de yoga,Esportes,4,558.12,2232.48,Transferência,Processando,2025,11,Wednesday
PEDIDO-3898,2025-12-06,CLIENTE-354,Catarina Garcia,joao-guilherme78@example.com,Da Mota,MG,PRODUTO-2916,Prateleira,Casa E Decoração,4,141.44,565.76,Cartão De Débito,Processando,2025,12,Saturday
PEDIDO-3899,2025-05-18,CLIENTE-391,Cliente não informado,email@naoinformado.com,Sá Da Serra,XX,PRODUTO-6225,Chinelo,Calçados,1,1102.17,1102.17,Boleto,Cancelado,2025,5,Sunday
PEDIDO-3900,2025-12-04,CLIENTE-828,Maria Flor da Rocha,alexandreda-cunha@example.net,Rezende Alegre,BA,PRODUTO-3451,Quadro decorativo,Casa E Decoração,1,1618.33,1618.33,Cartão De Crédito,Cancelado,2025,12,Thursday
PEDIDO-3901,2025-08-29,CLIENTE-491,Thomas Pastor,mendesarthur-miguel@example.com,Ramos,RO,PRODUTO-3626,Histórias em quadrinho,Livros,1,515.17,515.17,Pix,Cancelado,2025,8,Friday
PEDIDO-3902,2025-12-10,CLIENTE-800,Emanuel Siqueira,orocha@example.com,Peixoto,PB,PRODUTO-1344,Coturno,Calçados,4,1091.65,4366.6,Cartão De Crédito,Entregue,2025,12,Wednesday
PEDIDO-3903,2025-10-06,CLIENTE-261,Maria Liz Rios,lara69@example.org,Monteiro,CE,PRODUTO-6536,Abajur,Casa E Decoração,4,600.84,2403.36,Cartão De Débito,Cancelado,2025,10,Monday
PEDIDO-3904,2025-07-31,CLIENTE-987,Dante Nogueira,jose-pedro72@example.com,Barros,SP,PRODUTO-4878,Shorts,Roupas,4,307.69,1230.76,Cartão De Crédito,Entregue,2025,7,Thursday
PEDIDO-3905,2025-08-20,CLIENTE-579,Emanuel Santos,maria-isismonteiro@example.net,Jesus,GO,PRODUTO-5319,Tênis esportivo,Calçados,5,1820.37,9101.849999999999,Cartão De Crédito,Processando,2025,8,Wednesday
PEDIDO-3906,2026-02-21,CLIENTE-617,Bianca Barbosa,camilaaraujo@example.com,Garcia,CE,PRODUTO-8912,Bola de futebol,Esportes,5,377.97,1889.8500000000001,Cartão De Crédito,Cancelado,2026,2,Saturday
PEDIDO-3907,2025-04-15,CLIENTE-194,Dr. Anthony Gabriel Marques,santosrael@example.net,Alves,MA,PRODUTO-5622,Estante,Casa E Decoração,2,203.78,407.56,Boleto,Cancelado,2025,4,Tuesday
PEDIDO-3908,2025-07-11,CLIENTE-248,Eloah Brito,stellaferreira@example.com,Fogaça Verde,BA,PRODUTO-7386,Paleta de maquiagem,Beleza,1,237.68,237.68,Transferência,Processando,2025,7,Friday
PEDIDO-3909,2025-11-14,CLIENTE-674,Stella Azevedo,maria-laura93@example.com,Peixoto,TO,PRODUTO-6618,Smartwatch,Eletrônicos,4,519.89,2079.56,Cartão De Crédito,Entregue,2025,11,Friday
PEDIDO-3910,2025-10-07,CLIENTE-512,Enrico Melo,sampaioluiz-fernando@example.net,Da Luz,RR,PRODUTO-5837,Adaptador USB,Eletrônicos,2,336.14,672.28,Pix,Entregue,2025,10,Tuesday
PEDIDO-3911,2025-09-05,CLIENTE-581,Allana Azevedo,vmoraes@example.com,Leão,SE,PRODUTO-1114,Luvas de academia,Esportes,4,1906.35,7625.4,Pix,Cancelado,2025,9,Friday
PEDIDO-3912,2025-08-13,CLIENTE-591,Heitor Moraes,jesusmaria@example.com,Borges,BA,PRODUTO-1929,Capacete para ciclismo,Esportes,5,1373.85,6869.25,Boleto,Cancelado,2025,8,Wednesday
PEDIDO-3913,2026-03-05,CLIENTE-181,Olivia Silveira,gvargas@example.com,Martins,SE,PRODUTO-2040,Livros de distopia,Livros,4,1504.5,6018.0,Transferência,Cancelado,2026,3,Thursday
PEDIDO-3914,2025-11-26,CLIENTE-349,Isis Azevedo,da-cunharavi-lucca@example.net,Abreu De Aragão,MT,PRODUTO-5461,Cortina,Casa E Decoração,4,1617.62,6470.48,Cartão De Débito,Entregue,2025,11,Wednesday
PEDIDO-3915,2026-03-10,CLIENTE-284,Anthony Viana,kevinmendes@example.com,Pastor,CE,PRODUTO-6352,Regata,Roupas,1,758.44,758.44,Cartão De Crédito,Entregue,2026,3,Tuesday
PEDIDO-3916,2026-01-23,CLIENTE-175,Luigi da Paz,cunhatheo@example.com,Ramos De Garcia,SE,PRODUTO-9759,Corda de pular,Esportes,1,302.99,302.99,Cartão De Débito,Cancelado,2026,1,Friday
PEDIDO-3917,2025-05-13,CLIENTE-106,Caroline Nogueira,camila87@example.net,Vieira Dos Dourados,RJ,PRODUTO-7361,Casaco,Roupas,4,144.42,577.68,Cartão De Crédito,Processando,2025,5,Tuesday
PEDIDO-3918,2025-06-20,CLIENTE-505,Dr. Apollo da Luz,raelda-paz@example.org,Ferreira,AM,PRODUTO-4910,Livros de desenvolvimento pessoal,Livros,1,773.38,773.38,Boleto,Cancelado,2025,6,Friday
